app_name,estimand,model,exp_id,sim_id,iter_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_minutes,git_commit,integrated_likelihood_minutes,profile_likelihood_minutes
NA,group_rates_weighted_sum,fixed_effects_regression,exp_v5.2.0,sim_01,iter_0118,117,2025-09-21T20:33:51Z,2025-09-21T20:59:30Z,25.65,85cafb7058cc96c76e7d25a9918386fbb61c5d86,18.41,4.81
