app_name,estimand,exp_id,sim_id,iter_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_minutes,git_commit,integrated_likelihood_minutes,profile_likelihood_minutes
NA,shared_effect,exp_v2.0.0,sim_01,iter_0893,892,2025-07-20T21:11:57Z,2025-07-20T21:18:20Z,6.39,d606074cfad2bad07f64b5116d90401cca1fc9b8,5.85,0.5
