app_name,estimand,model,exp_id,sim_id,iter_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_minutes,git_commit,integrated_likelihood_minutes,profile_likelihood_minutes
NA,group_rates_weighted_sum,fixed_effects_regression,exp_v4.0.3,sim_01,iter_02,NA,2025-08-28T17:06:39Z,2025-08-28T17:14:15Z,7.61,4f649bcebe54211698e2fa4a6a3d1f074238771c,7.34,0.26
